@relation feature_values_OpenML_MetaLearning_2016

@attribute instance_id string
@attribute repetition numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute DefaultAccuracy numeric
@attribute MajorityClassSize numeric
@attribute MinorityClassSize numeric
@attribute NumberOfClasses numeric
@attribute Dimensionality numeric
@attribute IncompleteInstanceCount numeric
@attribute InstanceCount numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute NumAttributes numeric
@attribute NumBinaryAtts numeric
@attribute NumMissingValues numeric
@attribute NumNominalAtts numeric
@attribute NumNumericAtts numeric
@attribute PercentageOfBinaryAtts numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNominalAtts numeric
@attribute PercentageOfNumericAtts numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute HoeffdingAdwin.changes numeric
@attribute HoeffdingAdwin.warnings numeric
@attribute HoeffdingDDM.changes numeric
@attribute HoeffdingDDM.warnings numeric
@attribute NaiveBayesAdwin.changes numeric
@attribute NaiveBayesAdwin.warnings numeric
@attribute NaiveBayesDdm.changes numeric
@attribute NaiveBayesDdm.warnings numeric
@attribute ClassCount numeric
@attribute ClassEntropy numeric
@attribute EquivalentNumberOfAtts numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanMutualInformation numeric
@attribute NegativePercentage numeric
@attribute NoiseToSignalRatio numeric
@attribute PositivePercentage numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.Kappa numeric
@attribute JRipAUC numeric
@attribute JRipErrRate numeric
@attribute JRipKappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute SimpleLogisticAUC numeric
@attribute SimpleLogisticErrRate numeric
@attribute SimpleLogisticKappa numeric
@attribute kNN_1NAUC numeric
@attribute kNN_1NErrRate numeric
@attribute kNN_1NKappa numeric
@attribute kNN_2NAUC numeric
@attribute kNN_2NErrRate numeric
@attribute kNN_2NKappa numeric
@attribute kNN_3NAUC numeric
@attribute kNN_3NErrRate numeric
@attribute kNN_3NKappa numeric
@attribute NBTreeAUC numeric
@attribute NBTreeErrRate numeric
@attribute NBTreeKappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute SVMe1AUC numeric
@attribute SVMe1ErrRate numeric
@attribute SVMe1Kappa numeric
@attribute SVMe2AUC numeric
@attribute SVMe2ErrRate numeric
@attribute SVMe2Kappa numeric
@attribute SVMe3AUC numeric
@attribute SVMe3ErrRate numeric
@attribute SVMe3Kappa numeric

@data
971,1,77,2000,0,0,76,0.9,1800,200,2,0.0385,0,2000,-1,0.114153,0.132032,-1,0.544156,0.067108,-1,77,0,0,0,76,0,0,0,0.987013,-1,0,0,1,0,0,0,1,0,2,0.468996,-1,-1,-1,0.9,-1,0.1,0.954103,0.0265,0.859342,0.966751,0.0105,0.977428,0.011,0.977428,0.011,0.949861,0.0265,0.859342,0.945244,0.02,0.889381,0.945304,0.0195,0.892857,0.941011,0.939693,0.939693,0.97279,0.0105,0.941796,0.932361,0.0455,0.766427,0.95671,0.019,0.889535,0.976844,0.0115,0.935102,0.999967,0.0015,0.991648,1,0,1,0.999994,0.002,0.988987,0.999989,0.0005,0.997216,0.985306,0.0055,0.968821,0.992574,0.0055,0.968962,0.999981,0.0015,0.991648,0.999944,0.0015,0.991648,0.999553,0.0025,0.986018
972,1,25,52,2,7,21,0.557692,29,23,2,0.480769,2,52,22,-0.442329,412.458729,10,-0.016916,94.860492,3,25,0,7,3,21,0,0.005385,0.12,0.84,10.440307,0,0,0,0,0,0,0,0,2,0.990375,4.839204,2.685753,0.204657,0.557692,12.123217,0.442308,0.727886,0.307692,0.376312,0.710645,0.326923,0.710645,0.326923,0.710645,0.326923,0.48051,0.442308,0,0.48051,0.442308,0,0.48051,0.442308,0,0.340299,0.340299,0.340299,0.702399,0.307692,0.376312,0.612444,0.461538,0.081001,0.594453,0.423077,0.142429,0.562969,0.461538,0.047328,0.812594,0.288462,0.412651,0.7009,0.288462,0.407295,0.657421,0.326923,0.357558,0.684408,0.326923,0.334337,0.805097,0.230769,0.532234,0.86057,0.211538,0.569277,0.756127,0.365385,0.242331,0.77344,0.326923,0.302839,0.769115,0.423077,0.102041
973,1,14,178,0,0,13,0.601124,107,71,2,0.078652,0,178,-1,-0.043667,69.133663,-1,0.346234,26.177785,-1,14,0,0,0,13,0,0,0,0.928571,-1,0,0,2,1,0,0,2,1,2,0.97029,-1,-1,-1,0.601124,-1,0.398876,0.872515,0.123596,0.736012,0.93787,0.134831,0.93787,0.134831,0.927932,0.117978,0.872515,0.123596,0.736012,0.869751,0.117978,0.753398,0.869751,0.117978,0.753398,0.727863,0.727863,0.757996,0.881466,0.134831,0.718836,0.877781,0.11236,0.76117,0.926418,0.089888,0.809854,0.926023,0.08427,0.824688,0.996051,0.016854,0.964603,0.957746,0.033708,0.928695,0.970251,0.033708,0.929374,0.982756,0.044944,0.904468,0.98631,0.050562,0.895308,0.989996,0.039326,0.917011,0.987216,0.02809,0.941563,0.989166,0.033708,0.929037,0.997499,0.011236,0.976458
974,1,5,132,0,0,4,0.613636,81,51,2,0.037879,0,132,-1,-0.675127,1.965909,-1,0.5515,0.915893,-1,5,0,0,0,4,0,0,0,0.8,-1,0,0,0,0,0,0,0,0,2,0.962413,-1,-1,-1,0.613636,-1,0.386364,0.55374,0.386364,0,0.828129,0.19697,0.828129,0.19697,0.828129,0.19697,0.718349,0.310606,0.356633,0.718349,0.310606,0.356633,0.718349,0.310606,0.356633,0.581565,0.581565,0.581565,0.734931,0.272727,0.398633,0.803437,0.204545,0.57632,0.803437,0.204545,0.57632,0.803437,0.204545,0.57632,0.778383,0.257576,0.440539,0.74655,0.287879,0.426218,0.74655,0.287879,0.426218,0.74655,0.287879,0.426218,0.74534,0.272727,0.398633,0.750061,0.371212,0.236544,0.631445,0.340909,0.267751,0.631445,0.340909,0.267751,0.631445,0.340909,0.267751
975,1,26,205,46,59,15,0.673171,138,67,2,0.126829,46,205,22,1.274879,1447.091008,6,0.791632,606.987934,2,26,4,59,10,15,0.153846,0.011069,0.384615,0.576923,6.110101,0,0,0,2,0,0,1,6,2,0.911654,10.190382,1.392578,0.089462,0.673171,14.566101,0.326829,0.69668,0.336585,0.201344,0.642494,0.341463,0.642494,0.341463,0.642494,0.341463,0.628109,0.302439,0.195264,0.628109,0.302439,0.195264,0.628109,0.302439,0.195264,0.193004,0.193004,0.193004,0.643359,0.287805,0.276485,0.668938,0.326829,0,0.675373,0.356098,0.187612,0.769792,0.307317,0.282301,0.886329,0.160976,0.618034,0.878975,0.097561,0.76943,0.878326,0.15122,0.667817,0.855343,0.165854,0.608031,0.88157,0.17561,0.60395,0.767575,0.268293,0.39722,0.883842,0.17561,0.588262,0.901616,0.121951,0.717428,0.907202,0.136585,0.696585
976,1,15,9961,0,0,14,0.837968,8347,1614,2,0.001506,0,9961,-1,-0.038067,2.053272,-1,0.109815,1.705552,-1,15,0,0,0,14,0,0,0,0.933333,-1,6,0,4,2,6,0,4,2,2,0.639148,-1,-1,-1,0.837968,-1,0.162032,0.862749,0.162032,0,0.957323,0.038048,0.95809,0.036944,0.967222,0.033732,0.49997,0.162032,0,0.898708,0.110933,0.439917,0.916247,0.109126,0.582388,0.855593,0.859386,0.872469,0.954683,0.026303,0.903044,0.819608,0.162032,0,0.871491,0.153499,0.142124,0.924249,0.113844,0.590192,0.991129,0.03594,0.864813,0.989278,0.005823,0.978569,0.995151,0.008634,0.968661,0.996406,0.008031,0.970321,0.98366,0.031021,0.883702,0.991291,0.039153,0.854951,0.990967,0.036643,0.862415,0.996793,0.021283,0.920914,0.998269,0.014958,0.944653
978,1,217,2000,0,0,216,0.9,1800,200,2,0.1085,0,2000,-1,-0.318741,318.270389,-1,0.027533,49.581313,-1,217,0,0,0,216,0,0,0,0.995392,-1,2,0,1,0,3,0,1,0,2,0.468996,-1,-1,-1,0.9,-1,0.1,0.950508,0.0205,0.888344,0.968013,0.0105,0.968013,0.0105,0.978747,0.011,0.950508,0.0205,0.888344,0.955543,0.0125,0.927829,0.951131,0.012,0.930876,0.941011,0.941011,0.939956,0.970996,0.0105,0.941537,0.929522,0.071,0.522849,0.969158,0.018,0.898649,0.975065,0.013,0.924769,0.998242,0.0035,0.980337,0.985021,0.007,0.961454,0.988444,0.012,0.935622,0.991717,0.007,0.961454,0.966271,0.0175,0.903422,0.978244,0.0465,0.776012,0.997584,0.0045,0.975275,0.999664,0.0045,0.975275,0.999414,0.004,0.977876
979,1,41,5000,0,0,40,0.6616,3308,1692,2,0.0082,0,5000,-1,-0.197981,0.899488,-1,0.035454,1.271116,-1,41,0,0,0,40,0,0,0,0.97561,-1,0,0,0,26,0,0,0,1,2,0.923279,-1,-1,-1,0.6616,-1,0.3384,0.789672,0.2514,0.503807,0.775235,0.1878,0.775235,0.1878,0.775235,0.1878,0.86318,0.1824,0.590402,0.86318,0.1824,0.590402,0.86318,0.1824,0.590402,0.577847,0.577847,0.577847,0.826668,0.1658,0.627517,0.761375,0.2126,0.524036,0.761375,0.2126,0.524036,0.761375,0.2126,0.524036,0.927831,0.148,0.674548,0.77733,0.1976,0.556912,0.77733,0.1976,0.556912,0.77733,0.1976,0.556912,0.935124,0.1488,0.682623,0.934567,0.1464,0.693157,0.852575,0.1456,0.684401,0.852575,0.1456,0.684401,0.852575,0.1456,0.684401
980,1,65,5620,0,0,64,0.898221,5048,572,2,0.011566,0,5620,-1,163.110745,4.911243,-1,5.278957,3.686292,-1,65,0,0,0,64,0,0,0,0.984615,-1,0,0,2,4,0,0,0,1,2,0.474611,-1,-1,-1,0.898221,-1,0.101779,0.809104,0.101779,0,0.916495,0.024733,0.916495,0.024733,0.916495,0.024733,0.942524,0.034698,0.799836,0.942524,0.034698,0.799836,0.942524,0.034698,0.799836,0.861618,0.861618,0.861618,0.939181,0.026868,0.854739,0.901296,0.038078,0.793976,0.901296,0.038078,0.793976,0.901296,0.038078,0.793976,0.995581,0.012633,0.929204,0.98669,0.004448,0.975614,0.98669,0.004448,0.975614,0.98669,0.004448,0.975614,0.963526,0.033986,0.807096,0.972255,0.053203,0.748579,0.955303,0.010676,0.939741,0.955303,0.010676,0.939741,0.955303,0.010676,0.939741
982,1,14,303,7,7,6,0.544554,165,138,2,0.046205,7,303,4,1.057415,97.269182,2.714286,0.591295,17.242572,2,14,3,7,7,6,0.214286,0.00165,0.5,0.428571,0.755929,0,0,0,0,0,0,0,0,2,0.994265,9.155639,1.114924,0.108596,0.544554,9.266723,0.455446,0.735573,0.250825,0.493734,0.718577,0.260726,0.718577,0.260726,0.722639,0.254125,0.716359,0.290429,0.412402,0.738098,0.287129,0.407445,0.796574,0.257426,0.466477,0.470291,0.470291,0.482465,0.842314,0.207921,0.585013,0.74249,0.267327,0.45558,0.781467,0.257426,0.476057,0.796948,0.237624,0.518091,0.879996,0.191419,0.612258,0.777031,0.221122,0.552358,0.825955,0.211221,0.565416,0.858147,0.188119,0.620075,0.873628,0.174917,0.645895,0.903645,0.168317,0.659663,0.915459,0.141914,0.712365,0.826198,0.20132,0.595337,0.843501,0.227723,0.541181
983,1,10,1473,0,0,2,0.57298,844,629,2,0.006789,0,1473,4,0.28556,17.899864,3.142857,0.676811,5.292897,2,10,3,0,7,2,0.3,0,0.7,0.2,1.069045,7,0,3,1,6,0,3,1,2,0.984577,65.02646,1.220812,0.015141,0.57298,79.628636,0.42702,0.571582,0.363883,0.166612,0.616368,0.34148,0.628916,0.321792,0.630818,0.321113,0.571582,0.363883,0.166612,0.645336,0.352342,0.202993,0.710414,0.306857,0.327439,0.24582,0.290389,0.286743,0.680722,0.300747,0.358253,0.611087,0.376782,0.168945,0.626811,0.375424,0.180891,0.661673,0.334691,0.279729,0.707355,0.318398,0.327696,0.621109,0.383571,0.211207,0.629516,0.410048,0.195607,0.635453,0.38425,0.193206,0.704769,0.325866,0.315793,0.683435,0.339443,0.286394,0.701958,0.323829,0.314507,0.691264,0.32926,0.316488,0.673595,0.340801,0.294995
985,1,24,52,9,39,20,0.538462,28,24,2,0.461538,9,52,24,-0.367432,303.240845,10.666667,0.245825,68.57623,3,24,0,39,3,20,0,0.03125,0.125,0.833333,11.590226,0,0,0,0,0,0,0,0,2,0.995727,5.574829,-1,0.178611,0.538462,-6.59875,0.461538,0.662202,0.365385,0.271386,0.683036,0.346154,0.683036,0.346154,0.683036,0.346154,0.5,0.461538,0,0.5,0.461538,0,0.5,0.461538,0,0.315789,0.315789,0.315789,0.693452,0.384615,0.22619,0.662202,0.365385,0.271386,0.61756,0.403846,0.189911,0.61756,0.403846,0.189911,0.60119,0.423077,0.14881,0.574405,0.423077,0.14881,0.587798,0.442308,0.133333,0.657738,0.346154,0.303571,0.680804,0.365385,0.271386,0.692766,0.307692,0.380952,0.637592,0.346154,0.286585,0.672161,0.346154,0.295181,0.674679,0.384615,0.230769
986,1,33,364,36,80,0,0.684066,249,115,2,0.090659,36,364,5,0,0,4.9375,0,0,3,33,0,80,32,0,0,0.00666,0.969697,0,0.353553,1,0,4,2,1,0,4,2,2,0.899905,106.767508,1.90227,0.008429,0.684066,224.691249,0.315934,0.531797,0.315934,0.012643,0.496822,0.315934,0.496822,0.315934,0.496822,0.315934,0.496822,0.315934,0,0.560468,0.313187,0.030422,0.573145,0.313187,0.036456,0,0,0,0.520918,0.340659,0.024761,0.541121,0.315934,0,0.555334,0.346154,0.063274,0.522665,0.442308,-0.006803,0.509377,0.357143,0.011902,0.491287,0.461538,-0.00213,0.472499,0.475275,-0.007616,0.477475,0.423077,-0.021838,0.493208,0.425824,-0.030992,0.486747,0.403846,0.012549,0.511193,0.447802,0.012516,0.481234,0.519231,-0.055542,0.474038,0.502747,-0.026253
987,1,24,500,0,0,20,0.84,420,80,2,0.048,0,500,500,3.706428,15.673718,172,1.152673,8.217107,1,24,0,0,3,20,0,0,0.125,0.833333,284.14257,0,0,2,1,0,0,2,1,2,0.63431,1.5,4.204782,0.422873,0.84,8.943368,0.16,1,0,1,0.98631,0.006,0.98631,0.006,0.98631,0.006,0.5,0.16,0,0.5,0.16,0,0.5,0.16,0,0.977565,0.977565,0.977565,1,0,1,0.632381,0.16,0,0.643646,0.192,0.157895,0.707961,0.178,0.250589,1,0,1,1,0,1,1,0,1,1,0,1,0.996399,0.018,0.934688,0.977096,0.056,0.803591,1,0,1,1,0,1,1,0.002,0.992597
988,1,16,67,0,0,14,0.61194,41,26,2,0.238806,0,67,2,17.704679,6541.183369,2,3.737959,10102.946291,2,16,1,0,1,14,0.0625,0,0.0625,0.875,0,0,0,0,0,0,0,0,0,2,0.963536,49.608564,0.860286,0.019423,0.61194,43.292634,0.38806,0.670263,0.358209,0.245779,0.694653,0.343284,0.694653,0.343284,0.694653,0.343284,0.526266,0.38806,0.049127,0.526266,0.38806,0.049127,0.526266,0.38806,0.049127,0.250851,0.250851,0.250851,0.655253,0.373134,0.230593,0.582552,0.373134,0.173656,0.582552,0.373134,0.173656,0.582552,0.373134,0.173656,0.816135,0.164179,0.630946,0.54878,0.373134,0.197413,0.54878,0.373134,0.197413,0.54878,0.373134,0.197413,0.616792,0.283582,0.381138,0.661015,0.283582,0.352822,0.634615,0.283582,0.310774,0.634615,0.283582,0.310774,0.634615,0.283582,0.310774
989,1,39,898,898,22175,6,0.761693,684,214,2,0.04343,898,898,9,4.60703,348.504268,2.3125,2.022468,405.17327,1,39,7,22175,32,6,0.179487,0.633173,0.820513,0.153846,2.070336,0,0,1,3,0,0,1,3,2,0.792214,44.590351,-1,0.017766,0.761693,-57.285732,0.238307,0.865422,0.144766,0.619556,0.55257,0.221604,0.55257,0.221604,0.55257,0.221604,0.581984,0.198218,0.238954,0.581984,0.198218,0.238954,0.672153,0.193764,0.265912,0.103001,0.103001,0.103001,0.900452,0.056793,0.839171,0.631049,0.217149,0.153002,0.689854,0.217149,0.156836,0.791042,0.191537,0.29611,0.927485,0.111359,0.671077,0.880038,0.057906,0.82896,0.897353,0.085746,0.734383,0.902481,0.079065,0.760274,0.984786,0.036748,0.897955,0.848527,0.224944,0.458603,0.898211,0.114699,0.668625,0.93239,0.105791,0.685901,0.932041,0.108018,0.688976
990,1,20,736,95,448,14,0.709239,522,214,2,0.027174,95,736,27,62.34149,390.086829,15.4,2.544568,172.610816,8,20,0,448,5,14,0,0.030435,0.25,0.7,7.127412,1,0,2,6,1,0,2,7,2,0.869702,7.653452,3.462636,0.113635,0.709239,29.471494,0.290761,0.725579,0.290761,0,0.681683,0.277174,0.681683,0.277174,0.681683,0.277174,0.677082,0.307065,0.242964,0.677082,0.307065,0.242964,0.677082,0.307065,0.242964,0.335293,0.335293,0.335293,0.69188,0.255435,0.372014,0.643508,0.290761,0.312089,0.643508,0.290761,0.312089,0.643508,0.290761,0.312089,0.778646,0.298913,0.226181,0.650455,0.300272,0.292443,0.650455,0.300272,0.292443,0.650455,0.300272,0.292443,0.720815,0.308424,0.19564,0.789308,0.304348,0.382883,0.607647,0.286685,0.236484,0.607647,0.286685,0.236484,0.607647,0.286685,0.236484
991,1,7,1728,0,0,0,0.700231,1210,518,2,0.004051,0,1728,4,0,0,3.5,0,0,3,7,0,0,6,0,0,0,0.857143,0,0.547723,3,0,2,4,3,0,2,4,2,0.881008,10.059353,1.792481,0.087581,0.700231,19.466565,0.299769,0.731818,0.299769,0,0.929119,0.131944,0.933238,0.121528,0.936687,0.110532,0.772804,0.287037,0.337489,0.922641,0.144676,0.697174,0.944603,0.115162,0.735186,0.715543,0.733743,0.752171,0.926513,0.090856,0.789731,0.726279,0.291088,0.201244,0.882446,0.207755,0.498203,0.93248,0.156829,0.619074,0.987764,0.060185,0.857112,0.992149,0.042245,0.897504,0.992149,0.042245,0.897504,0.992056,0.042245,0.897504,0.985758,0.056713,0.865651,0.986349,0.063657,0.845467,0.989712,0.063079,0.848996,0.996107,0.011574,0.9724,0.997513,0.050926,0.884314
992,1,10,95,6,9,3,0.715789,68,27,2,0.105263,6,95,95,-1.157437,27.334509,19.333333,-0.074502,7.107868,2,10,1,9,6,3,0.1,0.009474,0.6,0.3,37.108849,0,0,0,0,0,0,0,0,2,0.861125,2.440073,2.285294,0.352909,0.715789,5.475582,0.284211,1,0,1,1,0.010526,1,0.010526,1,0.010526,0.490741,0.284211,0,0.490741,0.284211,0,0.490741,0.284211,0,0.973836,0.973836,0.973836,0.953704,0.031579,0.919696,0.852941,0.126316,0.66725,0.852941,0.126316,0.66725,0.852941,0.126316,0.66725,1,0,1,0.79793,0.136842,0.626097,0.79793,0.136842,0.626097,0.79793,0.136842,0.626097,0.994553,0.031579,0.919696,0.997821,0.031579,0.919696,1,0,1,1,0,1,1,0,1
993,1,61,7019,7019,43814,33,0.630432,4425,2594,2,0.008691,7019,7019,191,65.632187,48835.086579,23.851852,3.051666,75319.641289,1,61,8,43814,27,33,0.131148,0.102331,0.442623,0.540984,48.006172,18,0,18,39,0,0,0,8,2,0.95034,5.177545,1.563344,0.18355,0.630432,7.517249,0.369568,0.978489,0.02422,0.9485,0.969096,0.03804,0.969096,0.03804,0.969096,0.03804,0.970565,0.03804,0.920068,0.969096,0.03804,0.920068,0.969096,0.03804,0.920068,0.920068,0.920068,0.920068,0.969096,0.03804,0.920068,0.696893,0.369568,0,0.817232,0.256304,0.507788,0.940604,0.080496,0.830617,0.98983,0.022653,0.951912,0.933032,0.066961,0.857953,0.965629,0.077931,0.831317,0.973987,0.054424,0.885792,0.974407,0.045021,0.904961,0.941988,0.296623,0.448885,0.99082,0.0369,0.920653,0.986442,0.027782,0.941228,0.986596,0.025075,0.946875
994,1,19,846,0,0,18,0.742317,628,218,2,0.022459,0,846,-1,5.106058,117.634949,-1,1.039115,22.770839,-1,19,0,0,0,18,0,0,0,0.947368,-1,0,0,0,0,0,0,0,0,2,0.82323,-1,-1,-1,0.742317,-1,0.257683,0.792135,0.267139,0.277928,0.944625,0.066194,0.945714,0.06383,0.945714,0.06383,0.701579,0.267139,0.277928,0.909714,0.122931,0.708361,0.915802,0.121749,0.704334,0.831515,0.838005,0.838005,0.934534,0.055556,0.856712,0.742699,0.267139,0.277928,0.914816,0.101655,0.75279,0.954432,0.082742,0.777726,0.98041,0.047281,0.875289,0.916482,0.066194,0.828004,0.958537,0.085106,0.79418,0.967422,0.073286,0.809007,0.97018,0.048463,0.87313,0.856513,0.205674,0.438855,0.959117,0.083924,0.774203,0.988583,0.046099,0.878956,0.990439,0.040189,0.894948
995,1,48,2000,0,0,47,0.9,1800,200,2,0.024,0,2000,-1,0.728695,88.636429,-1,0.790039,40.125453,-1,48,0,0,0,47,0,0,0,0.979167,-1,0,0,1,0,1,0,1,0,2,0.468996,-1,-1,-1,0.9,-1,0.1,0.938861,0.022,0.876126,0.937776,0.018,0.937776,0.018,0.937776,0.018,0.938681,0.0225,0.873596,0.940935,0.018,0.896313,0.968171,0.016,0.910714,0.896789,0.896789,0.896789,0.962199,0.0155,0.913697,0.833244,0.1,0,0.919681,0.0855,0.36194,0.954825,0.0205,0.883257,0.995483,0.0075,0.957865,0.983628,0.0055,0.969376,0.987104,0.0075,0.958791,0.987072,0.006,0.966518,0.972685,0.02,0.889381,0.977359,0.0725,0.685875,0.995106,0.006,0.966368,0.991166,0.007,0.961454,0.996264,0.006,0.966667
996,1,10,214,0,0,9,0.64486,138,76,2,0.046729,0,214,-1,9.591524,11.265852,-1,1.63715,0.689541,-1,10,0,0,0,9,0,0,0,0.9,-1,1,0,2,1,0,0,2,1,2,0.938575,-1,-1,-1,0.64486,-1,0.35514,0.650553,0.331776,0.164522,0.670862,0.299065,0.714722,0.275701,0.69632,0.280374,0.5,0.35514,0,0.607313,0.359813,0.146306,0.688167,0.341121,0.26609,0.254518,0.392689,0.387872,0.740227,0.238318,0.448732,0.681493,0.317757,0.223645,0.717391,0.266355,0.398936,0.732933,0.238318,0.455552,0.647597,0.378505,0.026945,0.750572,0.214953,0.516408,0.818555,0.238318,0.515493,0.831998,0.224299,0.498437,0.707795,0.242991,0.453331,0.699196,0.401869,0.276572,0.625763,0.383178,0.031781,0.776316,0.313084,0.271221,0.780988,0.275701,0.370149
997,1,5,625,0,0,4,0.5392,337,288,2,0.008,0,625,-1,-1.30272,3,-1,0,1.415346,-1,5,0,0,0,4,0,0,0,0.8,-1,0,0,1,4,0,0,1,18,2,0.995562,-1,-1,-1,0.5392,-1,0.4608,0.640223,0.368,0.277326,0.745688,0.2784,0.755198,0.2608,0.767588,0.2336,0.656142,0.3616,0.279961,0.725658,0.3216,0.358811,0.75899,0.2752,0.444794,0.440886,0.474776,0.532976,0.881481,0.1616,0.676678,0.640223,0.368,0.277326,0.74286,0.3088,0.372082,0.833673,0.2272,0.540936,0.985998,0.048,0.902965,0.965118,0.104,0.791608,0.968018,0.1072,0.785088,0.977678,0.0928,0.813629,0.885515,0.2176,0.559216,0.982155,0.0768,0.84498,0.98538,0.048,0.902965,0.992798,0.0304,0.938747,0.995044,0.0416,0.916454
998,1,12,57,1,1,4,0.578947,33,24,2,0.210526,1,57,57,3.343786,607880.176535,13,1.23726,788385.217272,2,12,1,1,7,4,0.083333,0.001462,0.583333,0.333333,19.629909,0,0,0,0,0,0,0,0,2,0.981941,4.315459,2.50407,0.22754,0.578947,10.004954,0.421053,0.522727,0.438596,0.004193,0.646465,0.350877,0.646465,0.350877,0.646465,0.350877,0.492424,0.421053,0,0.492424,0.421053,0,0.492424,0.421053,0,0.227642,0.227642,0.227642,0.522727,0.438596,0.051896,0.551136,0.438596,0.051896,0.551136,0.438596,0.051896,0.551136,0.438596,0.051896,0.541035,0.491228,0.046595,0.451389,0.508772,-0.061657,0.451389,0.508772,-0.061657,0.451389,0.508772,-0.061657,0.597222,0.403509,0.18622,0.613902,0.385965,0.217228,0.589015,0.403509,0.177024,0.589015,0.403509,0.177024,0.589015,0.403509,0.177024
999,1,70,226,222,317,0,0.747788,169,57,2,0.309735,222,226,6,0,0,2.231884,0,0,2,70,61,317,69,0,0.871429,0.020038,0.985714,0,0.750391,0,0,0,8,0,0,0,6,2,0.814766,36.393411,0.318115,0.022388,0.747788,13.209362,0.252212,0.885186,0.154867,0.658846,0.955725,0.075221,0.955725,0.075221,0.955725,0.075221,0.885186,0.154867,0.658846,0.959878,0.061947,0.843071,0.959878,0.061947,0.843071,0.812567,0.812567,0.812567,0.940776,0.053097,0.852368,0.627686,0.252212,0,0.68665,0.300885,0.163419,0.692204,0.292035,0.216679,0.988737,0.075221,0.812567,0.961279,0.088496,0.787614,0.972438,0.106195,0.750391,0.970726,0.115044,0.732349,0.948788,0.09292,0.765907,0.962836,0.075221,0.808379,0.977983,0.070796,0.822623,0.988747,0.123894,0.714672,0.987492,0.110619,0.741324
1000,1,30,3772,3772,6064,7,0.922853,3481,291,2,0.007953,3772,3772,5,43.989227,39.802877,2.090909,3.057509,16.331895,1,30,20,6064,22,7,0.666667,0.053588,0.733333,0.233333,0.683763,0,0,0,3,0,0,0,3,2,0.392047,234.832519,0.337555,0.001669,0.922853,201.19237,0.077147,0.983953,0.020944,0.868449,0.988124,0.005567,0.988124,0.005567,0.988171,0.005037,0.983588,0.020944,0.868449,0.990881,0.009014,0.937871,0.991345,0.008218,0.943614,0.960591,0.960591,0.964457,0.982786,0.008218,0.943614,0.871873,0.049046,0.584193,0.889403,0.049311,0.582739,0.987058,0.009544,0.934216,0.974065,0.030488,0.752803,0.664985,0.085101,0.347929,0.696022,0.065483,0.311319,0.727785,0.068399,0.344063,0.991159,0.007423,0.947034,0.912811,0.050106,0.547691,0.944252,0.044008,0.624758,0.905164,0.05912,0.542286,0.906784,0.059385,0.574914
