@RELATION ALGORITHM_RUNS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm {bprolog, fzn2smt, g12cpx, g12fd, g12lazyfd, g12mip, gecode, izplus, minisatid, mistral, ortools}
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE solved NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,ortools,0.7,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,g12fd,5.5,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,g12cpx,1.77,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,gecode,5.07,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,minisatid,0.98,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,mistral,7.28,1,ok
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,izplus,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,ortools,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,g12fd,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,g12cpx,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,gecode,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,bprolog,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,minisatid,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,mistral,1800,0,timeout
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,fzn2smt,21.36,1,ok
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,g12lazyfd,247.08,1,ok
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,minisatid,0.92,1,ok
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-gp10-06-1070.xml.mzn_AND_NODATA,1,fzn2smt,0.66,1,ok
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,minisatid,407.83,1,ok
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,izplus,2.16,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,g12lazyfd,0.56,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,ortools,6.89,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,g12fd,10.3,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,g12cpx,2.7,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,gecode,11.1,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,bprolog,27.02,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,minisatid,0.8,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,mistral,0.75,1,ok
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,fzn2smt,0.53,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,izplus,485.29,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,g12lazyfd,137.37,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,ortools,85.67,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,g12fd,103.05,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,g12cpx,219.94,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,gecode,108.37,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,bprolog,181.23,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,minisatid,393.29,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,mistral,1039.8,1,ok
normalized-frb35-17-2_ext.xml.mzn_AND_NODATA,1,fzn2smt,86.12,1,ok
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,izplus,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,ortools,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,g12fd,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,g12cpx,0.63,1,ok
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,gecode,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,g12mip,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,bprolog,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,minisatid,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,mistral,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,fzn2smt,0.94,1,ok
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,izplus,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,ortools,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,g12fd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,g12cpx,15.19,1,ok
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,gecode,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,bprolog,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,minisatid,32.58,1,ok
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,mistral,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,fzn2smt,1800,0,other
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,minisatid,576.3,1,ok
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,izplus,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,ortools,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,g12fd,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,g12cpx,0.56,1,ok
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,gecode,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,g12mip,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,bprolog,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,minisatid,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,mistral,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,fzn2smt,0.72,1,ok
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,minisatid,6.27,1,ok
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-os-taillard-15-100-0.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,izplus,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,g12lazyfd,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,ortools,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,g12fd,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,g12cpx,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,gecode,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,g12mip,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,bprolog,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,minisatid,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,mistral,1800,0,other
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,fzn2smt,2.81,1,ok
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,ortools,1643.92,1,ok
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,gecode,901.7,1,ok
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,izplus,0.02,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,g12lazyfd,0.04,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,ortools,3.14,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,g12fd,2.4,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,g12cpx,0.03,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,gecode,2.87,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,g12mip,117.12,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,bprolog,0.71,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,minisatid,0.03,1,ok
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,fzn2smt,0.04,1,ok
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,ortools,41.04,1,ok
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,g12cpx,125.16,1,ok
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,gecode,18.3,1,ok
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,bprolog,221.37,1,ok
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,g12cpx,1451.98,1,ok
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,izplus,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,g12lazyfd,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,ortools,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,g12fd,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,g12cpx,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,gecode,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,g12mip,1800,0,other
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,bprolog,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,minisatid,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,mistral,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,fzn2smt,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,fzn2smt,790.53,1,ok
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,minisatid,77.46,1,ok
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,izplus,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,g12lazyfd,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,ortools,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,g12fd,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,g12cpx,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,gecode,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,g12mip,1800,0,other
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,bprolog,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,minisatid,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,mistral,1800,0,timeout
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,fzn2smt,4.4,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,izplus,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,ortools,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,g12fd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,g12cpx,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,gecode,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,bprolog,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,minisatid,24.07,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,mistral,56.46,1,ok
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,fzn2smt,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,izplus,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,ortools,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,g12fd,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,g12cpx,27.57,1,ok
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,gecode,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,g12mip,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,bprolog,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,minisatid,1434.39,1,ok
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,mistral,1800,0,other
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,fzn2smt,1800,0,other
normalized-langford-4-14.xml.mzn_AND_NODATA,1,izplus,488.91,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,g12lazyfd,121.63,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,ortools,8.78,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,g12fd,15.83,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,g12cpx,71.68,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,gecode,6.3,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-langford-4-14.xml.mzn_AND_NODATA,1,bprolog,2.54,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,minisatid,1464.4,1,ok
normalized-langford-4-14.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-langford-4-14.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,minisatid,543.15,1,ok
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,izplus,72.61,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,g12lazyfd,174.3,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,ortools,67.19,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,g12fd,106.16,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,g12cpx,105.3,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,gecode,76.52,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,bprolog,113.03,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,minisatid,361.92,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,mistral,521.3,1,ok
normalized-frb35-17-4-mgd_ext.xml.mzn_AND_NODATA,1,fzn2smt,70.24,1,ok
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,izplus,542.51,1,ok
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,g12lazyfd,0.88,1,ok
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,g12cpx,0.18,1,ok
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,g12mip,482.45,1,ok
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,minisatid,0.06,1,ok
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-os-taillard-5-95-4.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-pigeons-20-ord.xml.mzn_AND_NODATA,1,izplus,0.07,1,ok
normalized-pigeons-20-ord.xml.mzn_AND_NODATA,1,g12lazyfd,0.04,1,ok
